text,category
Ash handling screw conveyor flights worn down to 50% thickness.,wear_and_tear
Hydraulic power unit return line filter housing gasket flattened and weeping.,wear_and_tear
Wastewater chopper pump blades dulled and nicked from solids.,wear_and_tear
Boiler induced draft fan damper linkage bushings ovaled out with play.,wear_and_tear
Diesel generator cooling fan belt cracked in multiple rib grooves.,wear_and_tear
"Rotary airlock feeder tips worn, blowing air back into surge hopper.",wear_and_tear
"Bale press platen guide wear pads worn down, metal-to-metal contact.",wear_and_tear
"Sump pump check valve flapper hinge worn out, failing to seat properly.",wear_and_tear
Conveyor belt #3 shows severe fraying along the edge and needs replacement due to wear.,wear_and_tear
"Feed pump mechanical seal leaking water constantly, worn faces.",wear_and_tear
Hydraulic cylinder rod seals leaking fluid on press 4.,wear_and_tear
Rotary air compressor intake valve gasket blown out from age.,wear_and_tear
"Gearbox #1 output shaft bushing worn out, excessive play in shaft.",wear_and_tear
"Main water valve stem packing worn, leaking around handle.",wear_and_tear
"Cooling tower fan blades eroded at tips, reducing efficiency.",wear_and_tear
Chiller compressor oil sight glass gasket degraded and weeping oil.,wear_and_tear
"Boiler feed water pump impeller worn down, low discharge pressure.",wear_and_tear
"Elevator door guide blocks worn out, causing scraping noise.",wear_and_tear
Packaging line conveyor rollers seized due to bearing wear.,wear_and_tear
Air handler unit drive belts cracked and glazed from heat.,wear_and_tear
"Centrifugal pump wear rings clearance exceeded, flow dropped.",wear_and_tear
Boiler draft fan shaft coupling spider disintegrated.,wear_and_tear
"Pneumatic actuator internal seals worn, cylinder sluggish.",wear_and_tear
"Sludge pump rotor and stator severely worn, low suction.",wear_and_tear
Exhaust duct flexible connection torn from vibration fatigue.,wear_and_tear
Mixer gearbox internal gears pitted and noisy under load.,wear_and_tear
"Vacuum pump vanes worn past service limit, low vacuum.",wear_and_tear
"HVAC damper linkage bushings wallowed out, slop in control.",wear_and_tear
"Main line butterfly valve seat worn, passing fluid when closed.",wear_and_tear
"Sump pump check valve flapper worn out, backflowing.",wear_and_tear
Screw compressor air-oil separator housing gasket flattened and leaking.,wear_and_tear
Fire pump packing gland loose and packing material degraded.,wear_and_tear
Dust collector rotary airlock rubber wiper blades worn flat.,wear_and_tear
Diesel generator fuel lift pump diaphragm cracked from age.,wear_and_tear
Chilled water pump mechanical seal face grooved and leaking.,wear_and_tear
Asphalt plant cold feed bin conveyor belt skirt rubber worn away.,wear_and_tear
"Discharge valve seat worn, slight bypass on line 3, needs replacement during next PM.",wear_and_tear
"Conveyor belt #4 edge fraying badly along return idler, schedule retensioning and patch.",wear_and_tear
"Exhaust fan drive belt slipping due to excessive stretching, temp running high at 145F.",wear_and_tear
"Main air compressor oil seal leaking past housing, pooling oil in secondary containment.",wear_and_tear
"Gearbox #2 output shaft bushing scored, heavy vibration noted at 1800 RPM.",wear_and_tear
"Centrifugal pump impeller vanes eroded from cavitating slurry, flow rate down 15 percent.",wear_and_tear
"Hydraulic press ram packing gland weeping fluid continuously, adjust gland follower.",wear_and_tear
"Air handler blower bearings showing increased dB levels, time for scheduled swap out.",wear_and_tear
"Rotary airlock rotor tip clearances out of spec, product blow-by decreasing pressure.",wear_and_tear
"Pneumatic actuator stem seal degraded, air pressure bleeding off at 40 psi.",wear_and_tear
"Cooling tower fan gearbox coupling rubber spider completely disintegrated, urgent fix.",wear_and_tear
"Boiler feedwater pump wear rings rubbed, discharge pressure dropping under load.",wear_and_tear
"Packaging line roller chain elongation past 3 percent limit, jumping sprockets.",wear_and_tear
"Mixer agitator shaft bushing worn out of round, causing side-to-side whip.",wear_and_tear
"Hydraulic cylinder wiper seal cracked, letting dirt score the chrome rod.",wear_and_tear
"Vacuum pump carbon vanes chipped and worn down, pulling weak vacuum.",wear_and_tear
"Sifter deck suspension springs fatigued and sagging, causing structural rubbing.",wear_and_tear
"Chilled water pump mechanical seal face grooved, leaking 2 qts per shift.",wear_and_tear
"Elevator bucket belt stretched to max take-up limit, needs section cut out.",wear_and_tear
"Boiler draft fan damper linkage bushings ovaled, losing positioning accuracy.",wear_and_tear
"Extruder barrel feed throat liner grooved from abrasive resin, low output.",wear_and_tear
"Sludge pump check valve flapper worn thin, failing to hold prime.",wear_and_tear
"Industrial washer door gasket torn and flattened, steam escaping into room.",wear_and_tear
"Stoker grate drive shear pin bushing wallowed out, jerky feed motion.",wear_and_tear
"Palletizer lift chain wear elongation excessive, chain riding high on teeth.",wear_and_tear
Air compressor intake filter housing threads stripped from constant vibration wear.,wear_and_tear
"Magnetic separator belt surface deeply scored by tramp metal, replace lagging.",wear_and_tear
"Reactor agitator lower steady bearing worn, loud metal-on-metal screech.",wear_and_tear
"Rotary dryer trunnion roller surface pitted and uneven, heavy bumping noise.",wear_and_tear
"Main drive belt on Conveyor Line 3 showing significant fraying and cracking along edges, needs replacement before failure.",wear_and_tear
"Feed pump mechanical seal leaking approx 15 drops/min, carbon face worn down from continuous duty.",wear_and_tear
"Exhaust fan motor pulley worn out of round, causing high vibration on unit #2 housing.",wear_and_tear
"Main line butterfly valve seat degraded, allowing bypass leakage when fully closed.",wear_and_tear
"Bucket elevator drive chain elongated past tolerance limit, jumping teeth on the sprocket.",wear_and_tear
"Chilled water pump brass bushings scored and excessively sloppy, causing shaft misalignment.",wear_and_tear
"Pneumatic actuator rod seal failing on valve CV-104, slight pressure drop noted.",wear_and_tear
"Primary crusher gear teeth pitting visibly on pinion gear, schedule rebuild soon.",wear_and_tear
"Slurry pump impeller vanes worn down to half thickness, losing discharge pressure and flow.",wear_and_tear
"Packaging line conveyor slide rails grooved deeply from friction, binding product flow.",wear_and_tear
"Boiler feedwater pump wear rings degraded, resulting in high internal slip and low head pressure.",wear_and_tear
Vacuum pump coupling rubber spider completely disintegrated from wear and oil exposure.,wear_and_tear
"Hydraulic press cylinder wiper seal cracked, letting dirt past into the guide ring.",wear_and_tear
"Air compressor oil sight glass yellowed and brittle, weeping oil around the threads.",wear_and_tear
"Centrifugal fan shaft bearings rumbling loudly, rolling elements pitted from normal wear.",wear_and_tear
"Rotary valve rotor tips worn down, causing air blow-by in the pneumatic conveying line.",wear_and_tear
Mixer agitator shaft bushing wall thickness critically thin on side A.,wear_and_tear
"Exhaust stack damper linkage bushings egg-shaped, causing binding during auto-adjust.",wear_and_tear
"Wastewater screw press flights worn on outer edges, reducing dewatering efficiency.",wear_and_tear
Generator cooling fan belt dried out and snapped during routine operation.,wear_and_tear
"Chiller compressor unloader valve internal O-rings worn, failing to modulate capacity.",wear_and_tear
"Diesel fire pump packing gland overtightened to compensate for worn sleeve, needs repacking.",wear_and_tear
"Pneumatic cylinder cushions worn out, causing hard slamming at end of stroke on Stacker 2.",wear_and_tear
"Centrifuge bowl gasket flattened and brittle, leaking process liquid during high-speed spin.",wear_and_tear
Roller bearing on conveyor tail pulley seized due to worn seals letting in grit.,wear_and_tear
"Boiler blowdown valve seat eroded by high-pressure steam cutting, won't hold tight shutoff.",wear_and_tear
"Feed conveyor belt frayed along left edge, needs replacement before snapping.",wear_and_tear
Rotary air compressor #2 shaft seal leaking oil continuously.,wear_and_tear
Exhaust fan motor #3 drive belt stretched out and slipping under load.,wear_and_tear
Centrifugal pump #1 impeller blades heavily pitted and cavitation worn.,wear_and_tear
"Pneumatic valve actuator spindle bushing worn out, causing loose travel.",wear_and_tear
Main line gear reducer output shaft seal weeping grease.,wear_and_tear
Primary crusher drive V-belts cracked and glazed from age.,wear_and_tear
